sku,img,title,price,price_sale,cat,desc
,/fileadmin/_processed_/csm_11008241_621007e9e7.jpg,"Regal RUBI"," 17.320,00 RSD ",,,"Regal RUBI u kombinaciji artisan hrasta i crnog dekora, predstavlja kompaktan model regala za funkcionalno i estetsko uređenje dnevnog boravka. Sastoji se od asimetričnih otvorenih polica različitih dimenzija i jedne zatvorene police, sa stabilnim delom za pozicioniranje TV uređaja."
,/fileadmin/_processed_/csm_11008173_fc576bdc62.jpg,"Kompjuter sto ARHIMED"," 17.853,00 RSD ",,,"Kompjuter sto ARHIMED, u kombinaciji dekora artisan hrasta i crnog drveta, sastoji se od radne površine stola i podesivog elementa koji se može montirati pod uglom od 90 i 180 stepeni i idealno će poslužiti za sortiranje dokumenata i važnih stvari jer poseduje 3 praktične fioke i otvoreni deo sa policom."
,/fileadmin/_processed_/csm_11008838_34eb6d6451.jpg,"Vitrina BERT 1K VS"," 17.986,00 RSD ",,,"*Napomena: cena je bez rasvete."
,/fileadmin/_processed_/csm_11005760_d4ba4883e5.jpg,"Vitrina BERT 2K VS1"," 17.986,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2,  Set led rasvete Ra. "
,/fileadmin/_processed_/csm_11008843_ae2e4af221.jpg,"Vitrina ENZO 1K VS"," 17.987,00 RSD ",,,"Napomena: Cena je bez LED rasvete. "
,/fileadmin/_processed_/csm_11007200_2a276ddbae.jpg,"Element predsoblja COMO P1"," 18.520,00 RSD ",,,"Element predsoblja COMO P1, u belom dezenu sa frontovima presvučenimbelom 3D MDF folijom sa aplikacijom, deo je istoimene kolekcije koju odlikuje moderan dizajn i funkcionalno organizovan upotrebni prostor. Poseduje tri praktične police za odlaganje obuće i policu pozicioniranu iznad podesive garderobne šipke."
,/fileadmin/_processed_/csm_11007422_c293c72e05.jpg,"Krevet CASTELLO 90"," 18.653,00 RSD ",,,"*Napomena: cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11007520_9886123fdb.jpg,"Regal GLEN"," 18.653,00 RSD ",,,"Regal GLEN, u kombinaciji sivog hrast i opak belog dezena, prati usaglašenost forme i funkcije, kao i upečatljiv dizajn namenjen modernom osveženju dnevnog boravka. Zatvoreni deo, centarno pozicionirana TV polica i otvoreni segmenti formiraju kompaktnu celinu za čuvanje svih vaših dragih sitnica i audio-vizuelnih uređaja.

Dimenzije dela za TV 1154x825mm (širina x visina)."
,/fileadmin/_processed_/csm_11008250_af1287313f.jpg,"Komoda SARDINIA 4F"," 18.653,00 RSD ",,,"Komoda SARDINIA 4F, spoj je topline naturalnog i rustičnog artisan hrasta sa primesama suptilnih crnih elemenata dekora, kao karakteristike industrijskog stila u dizajnu enterijera. Sastoji se od četiri funkcionalne fioke. Deo je istoimene kolekcije SARDINIA sa kojom čini enterijersku celinu, a koja u vaš dom unosi odraz autentičnog i odvažnog životnog stila.

"
,/fileadmin/_processed_/csm_11008234_f5e1ac41ba.jpg,"Vitrina SARDINIA POP"," 19.187,00 RSD ",,," Preporučujemo  Set LED rasvete Ra26. "
,/fileadmin/_processed_/csm_11006566_a9662f4915.jpg,"Cipelar HUGO 25 OG"," 19.320,00 RSD ",,,"Cipelar HUGO 25 OG, u kombinaciji ogledala i korpusa u sonoma hrast dekoru, poseduje pet segmenata za odlaganje sezonske obuće, a zahvaljujući svojim dimenzijama i dvorednoj organizaciji, predstavlja veoma efektno funkcionalno rešenje za uređenje predsoblja skromnijih dimenzija."
,/fileadmin/_processed_/csm_11008848_dc42377704.jpg,"Vitrina TRENTINO 1K VS"," 19.320,00 RSD ",,,"Vitrina TRENTINO 1K VS, u kombinaciji opak bele i crne sa frontovima presvučenim belom lak folijom sa 3D aplikacijama, deo je&nbsp; sistema elemenata TRENTINO čiji dizajn i funkcionalnost doprinose praktičnim i estetski autentičnim rešenjima za opremanje enterijera. Sačinjena je od jednog zatvorenog dela sa unutrašnjim pregredama, koje se u središnjem delu vitrine naziru kroz tamno parsol staklo, gde takođe postoji mogućnost ugradnje LED rasvete."
,/fileadmin/_processed_/csm_11006649_9ba8d1d1b7.jpg,"Cipelar HUGO 25 F"," 19.986,00 RSD ",,,"Cipelar HUGO 25 F, u kombinaciji korpusa dekora sonoma hrasta i frontovima u lak beloj foliji, poseduje pet segmenata za odlaganje sezonske obuće, a zahvaljujući svojim dimenzijama i dvorednoj organizaciji, predstavlja veoma efektno funkcionalno rešenje za uređenje predsoblja skromnijih dimenzija."
,/fileadmin/_processed_/csm_11006627_c9ec20582a.jpg,"Komoda ETNA 3K3F"," 19.986,00 RSD ",,,"Komoda ETNA 3K3F, sa kombinacijom korpusa u dekoru sivog hrasta i frontovima presvučenim belom lak folijom, poseduje tri praktična segmenta sa pregradnim policama i tri fioke. Zahvaljujući svom dizajnu komoda ETNA 3K3F je kompatibilna sa različitim modelima nameštaja namenjenim opremanju dnevnog boravka, spavaće sobe ili predsoblja."
,/fileadmin/_processed_/csm_11001317_1e3484ba4a.jpg,"Kuhinjski element VICTORIA BD60"," 19.986,00 RSD ",,,"Kuhinjski element Victoria, u wenge i ferrara dezenu, je dodatak modelu kuhinje VICTORIA. Sadrži zatvorene police za dodatno odlaganje.Odlikuju ga zaobljene kvalitetne ručice i moderan dizajn."
,/fileadmin/_processed_/csm_11008731_727ed1e288.jpg,"Predsoblje KAPRI"," 19.986,00 RSD ",,,"Predsoblje KAPRI, u sonoma hrast dezenu, poseduje zatvorene police za odlaganje obuće, što pruža mogućnost racionalne organizacije predsoblja. Ogledala na frontovima krila zatvorenih polica omogućavaju potpuno opremanje hodnika."
,/fileadmin/_processed_/csm_11008232_eddf6e89b5.jpg,"Vitrina SARDINIA 2K VS1"," 20.520,00 RSD ",,," Preporučujemo  Set led rasvete Ra. "
,/fileadmin/_processed_/csm_11008859_a4a8c798a7.jpg,"Vitrina TRENTINO 2K VS1"," 20.653,00 RSD ",,,"Vitrina TRENTINO 2K VS1, u kombinaciji opak bele i crne sa frontovima presvučenim belom lak folijom sa 3D aplikacijama, deo je sistema elemenata TRENTINO čiji dizajn i funkcionalnost doprinose praktičnim i estetski autentičnim rešenjima za opremanje enterijera. Sastoji se od dva zatvorena dela sa soft-close zatvaranjem, u čijoj unutrašnjosti se nalaze horizontalne pregrade. Osim 3D aplikacije na frontovima, atraktivan izgled vitrini TRENTINO 2K VS1 daje i tamno parsol staklo, kao i mogućnost ugradnje LED rasvete."
,/fileadmin/_processed_/csm_11008820_d29395fb00.jpg,"TV polica ALICIA"," 20.786,00 RSD ",,,"TV polica ALICIA, u dekoru zlatnog hrasta i opak bele, sa frontovima presvučenim u belu lak foliju, funkcionalni je komad nameštaja koji će se idealno uklopiti u Vašu dnevnu ili spavaću sobu. Sastoji se od praktičnih zatvorenih delova, i otvorenog segmenta pogodnog za odlaganje audio-vizuelne opreme. Poseduje mogućnost dodavanja rasvete."
,/fileadmin/_processed_/csm_11006645_4cd2af9feb.jpg,"Element predsoblja ASTOR P2"," 21.053,00 RSD ",,,"Element predsoblja ASTOR P2, sa kombinacijom dekora sivog hrasta i frontalnog dela presvučenog belom lak folijom, poseduje praktičan upotrebni prostor koji se sastoji od tri praktične police za odlaganje obuće i policu pozicioniranu iznad podesive garderobne šipke. Deo je istoimene kolekcije koja svojim estetskim karakteristikama, uz širi profil rama, MDF horizontalne aplikacije na frontovima i mat ručice, zaokružuje čitavu enterijersku celinu kada je u pitanju opremanje predsoblja."
,/fileadmin/_processed_/csm_11007423_fe5ed6571b.jpg,"Krevet CASTELLO 120"," 22.653,00 RSD ",,,"*Napomena: cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11007403_b98f397bb7.jpg,"Trpezarijski sto TOLEDO TS 155x90"," 22.653,00 RSD ",,,"Trpezarijski sto TOLEDO TS 155x90, u kombinaciji dekora zlatnog hrasta i crnog dezena, idealno će se uklopiti u svaku trpezariju zbog svog modernog dizajna. Zahvaljujući svojim dimenzijama, zadovoljiće potrebe mnogočlanih porodica. Estetski benefit trpezarijskog stola TOLEDO TS 155x90 predstavlja ploča koja je delimično izrađena od kaljenog stakla."
,/fileadmin/_processed_/csm_11008226_a683775d7f.jpg,"Trpezarijski sto MOLISE 155x90"," 22.653,00 RSD ",,,"Trpezarijski sto MOLISE 155x90 u kombinaciji artisan hrasta i belog bojenog stakla, idealno će se uklopiti u trpezarije modernog dizajna. Zahvaljujući svojim dimenzijama, zadovoljiće potrebe mnogočlanih porodica. Estetski benefit trpezarijskog stola MOLISE 155x90 predstavlja radna ploča od belog bojenog stakla, što daje ambijentu notu istančanog ukusa i elegancije. Deo je istoimene kolekcije MOLISE sa kojom čini stilsku celinu u uređenju enterijera.

"
,/fileadmin/_processed_/csm_11008842_a7fe941583.jpg,"Vitrina ENZO 2K VS1 190"," 23.586,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008734_684a6eb3a1.jpg,"Predsoblje KENT PS"," 23.720,00 RSD ",,,"Predsoblje KENT PS, u belom i sivom hrast dezenu, deo je istoimene kolekcije koja u vaš dom unosi dodir otmene klasike i rafiniranog ukusa. Ovaj model poseduje segment sa policama, manji deo pogodan za sezonsku obuću, kačilice i ogledalo koje svakom predsoblju daje notu prostranosti i vedrine."
,/fileadmin/_processed_/csm_11008230_bba3afe6fe.jpg,"Komoda SARDINIA 3K4F"," 24.920,00 RSD ",,,"Komoda SARDINIA 3K4F, je spoj topline naturalnog i rustičnog artisan hrasta sa primesama suptilnih crnih elemenata dekora, kao karakteristike industrijskog stila u dizajnu enterijera. Sastoji se od dva segmenta sa pregradnim policama, kao i četiri funkcionalne fioke. Deo je istoimene kolekcije SARDINIA sa kojom čini enterijersku celinu, a koja u vaš dom unosi odraz autentičnog i odvažnog životnog stila."
,/fileadmin/_processed_/csm_11006587_595d39894d.jpg,"Regal TOTO"," 25.320,00 RSD ",,," Preporučujemo  Set led rasvete Ra. "
,/fileadmin/_processed_/csm_11007443_db93ae05cd.jpg,"Komoda CANON 3K4F"," 25.320,00 RSD ",,,"Komoda CANON 3K4F, u dekoru sivog hrasta sa frontovima presvučenim pesak 3D MDF folijom, poseduje bočne segmente sa pregradnom policom i četiri funkcionalne fioke, smeštene u centralnom delu. Zbog svoje praktičnosti, komoda CANON 3K4F, uklopiće se idealno u vašu spavaću sobu."
,/fileadmin/_processed_/csm_11008178_f1cf38e8d2.jpg,"Bračni krevet CANON 160"," 25.320,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11008488_aa72910019.jpg,"Bračni krevet ASTOR 160"," 25.320,00 RSD ",,," Preporučujemo  Pod za krevet 160 R. "
,/fileadmin/_processed_/csm_11007343_672c5be0d9.jpg,"Bračni krevet KSANTI 160"," 25.320,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11008607_1b856ddb17.jpg,"Komoda BERT 180"," 26.653,00 RSD ",,,"*Napomena: cena je bez rasvete."
,/fileadmin/_processed_/csm_11008364_5d3c15c4f0.jpg,"Kuhinjski element MILENA BD 60"," 26.653,00 RSD ",,,"Element kuhinje MILENA BD 60, u opak belom dezenu sa belom lak folijom i aplikacijama na frontovima koje doprinose eleganciji, namenjen je za odlaganje ili za ugradnu tehniku. MILENA BD 60 je deo istoimene kuhinje koja je dizajnirana da zadovolji funkcionalne i estetske zahteve u opremanju savrenih i elegantnih ambijenata kuhinje."
,/fileadmin/_processed_/csm_11006592_82213cc401.jpg,"Komoda ENZO 3K1F"," 26.653,00 RSD ",,,"Trokrilna komoda ENZO 3K1F, u dekoru opak bele, crnog drveta i bele lak folije, funkcionalni je deo sistema elemenata ENZO. Komoda ENZO 3K1F poseduje dva bočna zatvorena krila sa po tri vertikalne police, kao i centralno pozicioniran segment sa fiokom, otvorenom i zatvorenom policom. Kolekcija ENZO predstavlja savremeni spoj simetrične, jasne forme, kao i dominirajućeg kontrasta korpusa u teksturi crnog drveta i frontova presvučenih lak belom folijom. Autentičan dizajn elemenata iz kolekcije ENZO unosi vizuelnu transparenciju u prostor, čime dodatno doprinosi jedinstvenoj ambijentalnoj estetici."
,/fileadmin/_processed_/csm_11006610_b20894b237.jpg,"Komoda KARL 3K4F"," 26.653,00 RSD ",,,"Komoda KARL 3K4F, u kombinaciji opak belog i lak belog dezena sa segmentom dekora crnog drveta, poseduje bočne segmente sa dve pregradne police i funkcionalne četiri fioke sa stilizovanim urezanim rukohvatima. Ovaj model deo je istoimene kolekcije koja garantuje savremeno i funkcionalno orijentisano uređenje spavaće sobe."
,/fileadmin/_processed_/csm_11008640_c30cee70da.jpg,"Komoda KSANTI 3K4F"," 26.653,00 RSD ",,,"Komoda KSANTI 3K4F, u opak belom dezenu sa frontovima presvučenim belom 3D MDF lak folijom, deo je istoimene kolekcije elemenata spavaće sobe. Komoda KSANTI 3K4F poseduje bočne segmente sa pregradnom policom i četiri funkcionalne fioke, smeštene u centralnom delu."
,/fileadmin/_processed_/csm_11008657_de580b45c4.jpg,"Komoda TRENTINO 3K1F"," 26.653,00 RSD ",,,"*Napomena: cena je bez rasvete."
,/fileadmin/_processed_/csm_11007444_6f0dc621b1.jpg,"Bračni krevet CANON 180"," 26.653,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11008233_aa58141abb.jpg,"Vitrina SARDINIA 2K VS2"," 27.187,00 RSD ",,," Preporučujemo  Set led rasvete Ra,  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008247_7766810e06.jpg,"Bračni krevet SARDINIA 160"," 27.320,00 RSD ",,,"Bračni krevet SARDINIA 160 je spoj topline naturalnog i rustičnog, ali i suptilne doze elegancije i otmenosti. Sastoji se od elemenata u dezenu artisan hrasta i uzglavlja u dezenu Preston-96. Deo je istoimene kolekcije sa kojom čini enterijersku celinu spavaće sobe, a koja u vaš dom unosi odraz autentičnog i odvažnog životnog stila. Kompatibilan je sa dušekom dimenzija 160x200cm.

*Napomena: bez poda i dušeka."
,/fileadmin/_processed_/csm_11008878_1d2a0b1b19.jpg,"Regal TALIN"," 27.986,00 RSD ",,,"Dimenzije dela za TV 1019x900 mm (širina x visina)."
,/fileadmin/_processed_/csm_11008505_63a7b1c067.jpg,"Bračni krevet KSANTI 180"," 27.986,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_21025335_c7aed59bd4.jpg,"Francuski ležaj Falco"," 28.786,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_21013236_534e155296.jpg,"Francuski ležaj KING"," 29.320,00 RSD ",,," Nema kutije za posteljinu. "
,/fileadmin/_processed_/csm_21021302_7a745c1c6c.jpg,"Ležaj TEO"," 29.320,00 RSD ",,," Obaranje naslona. Jedna kutija za posteljinu. Sunđer. "
,/fileadmin/_processed_/csm_11008248_ce44fd89c0.jpg,"Bračni krevet SARDINIA 180"," 29.320,00 RSD ",,," Preporučujemo  Pod za krevet 90 R. "
,/fileadmin/_processed_/csm_11008262_b692d7e1a3.jpg,"Ormar LEON 3K2FO"," 30.120,00 RSD ",,,"Ormar LEON 3K2FO u dekoru artisan hrasta, sa garderobnom šipkom sa leve, policama i dve fioke sa desne strane, funkcionalno će doprineti organizaciji ambijenta. Ogledalo na središnjem delu ormara LEON 3K2FO estetski će oplemeniti i vizuelno povećati ambijent životnog prostora u kome se nalazi.

"
,/fileadmin/_processed_/csm_21029032_4994bca6eb.jpg,"Francuski ležaj FALCO 180"," 30.120,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11008881_c7a2812d98.jpg,"Regal OPUS"," 30.653,00 RSD ",,,"Dimenzije dela za TV 1166x708 mm (širina x visina)."
,/fileadmin/_processed_/csm_11006609_4895b49339.jpg,"Bračni krevet KARL 160"," 30.653,00 RSD ",,," Preporučujemo  Set LED rasvete Rc2. "
,/fileadmin/_processed_/csm_11007351_c3b8816ee5.jpg,"Regal LENS"," 32.653,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008882_4bb67507b2.jpg,"Kuhinja LEONA 180"," 33.320,00 RSD ",,,"Kuhinja LEONA, u dezenu sivog hrasta i grafit sive, idealan je izbor za opremanje prostorija različitih dimenzija, a svojim dezenom koji je u skladu sa trendovima u enterijeru učiniće ambijent prijatnim i praktično organizovanim. Ovaj model izdvajaju polu zastakljeni viseći elementi koji razbijaju ustaljenu monotoniju, prostrana fioka i izbor jedne od tri kombinacije dezena po želji.

*Napomena: Cena je bez sudopere. Dubina gornjeg dela je 28,2 cm, dubina donjeg dela je 44,4 cm, dubina radne ploče je 60 cm. Dezen radne ploče je platina.

"
,/fileadmin/_processed_/csm_21028994_363d8781cd.jpg,"Ležaj SVEN"," 33.320,00 RSD ",,," Sunđer. Obaranje naslona. Jedna kutija za posteljinu. "
,/fileadmin/_processed_/csm_21028800_fee505e4cd.jpg,"Ležaj DORIS"," 33.320,00 RSD ",,,"Tačan naziv dezena je: štof braon mura 29, veliki jastuk štof bež mura 22. Ležaj DORIS idealan je za opremanja prostora različitih dimenzija i namena. Ovaj model ležaja poseduje žičano jezgro, funkcionalni prostor za odlaganje posteljine i mogućnost pretvaranja u ležaj obaranjem naslona sa površinom za spavanje 198x150 cm."
,/fileadmin/_processed_/csm_11008329_5590f31c6e.jpg,"Regal TARAGONA"," 34.653,00 RSD ",,,"Regal TARAGONA, je model kompaktnog regala, većih dimenzija i predstavljen je u dezenu belog hrasta i crnog drveta. Poseduje dvokrilni ormar sa policom i garderobnom šipkom, desno pozicioniran poluzastakljeni deo za odlaganje dekorativnih predmeta u kombinaciji otvorenim policama pogodnim za odlaganje knjiga. U sklopu regala se nalaze i otvorene police za audio uređaje, kao i adekvatan prostor za TV uređaj. Ovaj model regala idealan je za funkcionalno uređenje dnevnog boravka."
,/fileadmin/_processed_/csm_11008344_d64ab9fe30.jpg,"Regal BURGOS"," 34.653,00 RSD ",,," Preporučujemo  Set spot svetla 1 SVETILJKA,  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008764_a86398d128.jpg,"Regal KANAS"," 34.653,00 RSD ",,,"Dimenzije dela za TV ~1300x1000mm (širina x visina).

*Napomena: cena je bez rasvete."
,/fileadmin/_processed_/csm_11008268_4162c4f0a6.jpg,"Garderober MONTANA 165"," 36.640,00 RSD ",,,"Garderober MONTANA 165, u kombinaciji sivog hrasta i opak belog dekora, sastoji se od segmenta sa policama u levom delu i segmenta sa garderobnom šipkom u desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora. 

"
,/fileadmin/_processed_/csm_11007576_f4ea924580.jpg,"Regal KANSAS"," 37.186,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008272_e72bdbd2b6.jpg,"Garderober NAVARA 165"," 38.520,00 RSD ",,,"Garderober NAVARA 165 u dezenu sivog hrasta, je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom delu i segmenta sa garderobnom šipkom u desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora. Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima.

"
,/fileadmin/_processed_/csm_11008237_6fd8825787.jpg,"Regal FERROL"," 38.653,00 RSD ",,," Preporučujemo  Set spot svetla 2 SVETILJKE. "
,/fileadmin/_processed_/csm_11008274_df9177fe63.jpg,"Garderober NAVARA 165 OG"," 39.986,00 RSD ",,,"Garderober NAVARA 165 u dezenu sivog hrasta, je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom delu i segmenta sa garderobnom šipkom u desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora, kao i ogledalo na desnom kliznom elementu. Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima.

"
,/fileadmin/_processed_/csm_11008336_c6a54e7f3d.jpg,"Kuhinja MILENA"," 39.986,00 RSD ",,," Preporučujemo  Radna ploča 195 38mm. "
,/fileadmin/_processed_/csm_21029046_8231452f31.jpg,"Ležaj VEGA"," 39.987,00 RSD ",,,"Tačan naziv dezena je: sedište/naslon štof EE4 ETNA 85 plava, veliki jastuk/naslon za ruke štof EE5 ETNA 90 siva. Svedene linije atraktivnog ležaja VEGA pružaju mogućnost savremenog uređenja enterijera. Funkcionalnost ležaja&nbsp; posebno je izražena kroz mehanizam rasklapanja uz obaranje naslona, čime se dobija dodatna površina za spavanje dimenzija 195x145 cm. Ovaj model ležaja poseduje i praktičan prostor za odlaganje posteljine.

Sunđer. Obaranje naslona. Jedna kutija za posteljinu.

"
,/fileadmin/_processed_/csm_21028791_d5d848ae42.jpg,"Ležaj SANTOS"," 39.986,00 RSD ",,," Žičano jezgro i sunđer. Obaranje naslona. Jedna kutija za posteljinu. "
,/fileadmin/_processed_/csm_11006577_044effb002.jpg,"Bračni krevet KARL 160 2NO"," 39.986,00 RSD ",,," Preporučujemo  Set LED rasvete Rc2. "
,/fileadmin/_processed_/csm_11008270_6b02a6df2b.jpg,"Garderober MONTANA 215 2OG"," 43.987,00 RSD ",,,"Garderober MONTANA 215 2OG, u dezenu sivog hrasta, je funkcionalne unutrašnjosti i sastoji se od segmenta sa policama u levom delu i prostranog segmenta sa garderobnom šipkom u središnjem i desnom delu. Poseban benefit ovog modela su ogledala smeštena na centralnom delu garderobera, obostrano, kao i klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora. 

"
,/fileadmin/_processed_/csm_11008276_5cbdd99e29.jpg,"Garderober NAVARA 215"," 43.986,00 RSD ",,,"Garderober NAVARA 215 u dezenu sivog hrasta, je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom delu i prostranog segmenta sa garderobnom šipkom u središnjem i desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora. Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima.

"
,/fileadmin/_processed_/csm_21029017_c52a2d86cc.jpg,"Ugaona garnitura RAVENA"," 43.986,00 RSD ",,,"Tačan naziv dezena: rukonaslon/sedište/naslon/veliki jastuk/mali jastuk štof braon XX19. Ugaona garnitura RAVENA je namenjena uređenju ambijenta dnevne sobe i po svom izgledu se uklapa u savremene trendove u uređenju enterijera. Poseduje mogućnost pretvaranja u ležaj obaranjem naslona u ležaj za spavanje površine 200x115cm. Model ugaone garniture RAVENA poseduje kutiju za odlaganje posteljine i ima mogućnost odabira ugla pri montaži.

"
,/fileadmin/_processed_/csm_21025317_ab4a3b7c94.jpg,"Ležaj Tango"," 43.986,00 RSD ",,," Žičano jezgro i sunđer. Obaranje naslona. Jedna kutija za posteljinu. "
,/fileadmin/_processed_/csm_11008675_f494585c6b.jpg,"Kuhinja KENT 200"," 44.520,00 RSD ",,,"*Napomena: Cena je bez sudopere, ugradnih elemenata i radne ploče. Dubina gornjeg dela je 28,2 cm, dubina donjeg dela je 49,5 cm, dubina radne ploče je 60 cm."
,/fileadmin/_processed_/csm_21029007_9ba7923706.jpg,"Ležaj MONDO"," 46.653,00 RSD ",,,"Sunđer. Žičano jezgro. Obaranje naslona. Jedna kutija za posteljinu.

"
,/fileadmin/_processed_/csm_21029024_68b4557ed5.jpg,"Francuski ležaj baza DIEGO"," 46.653,00 RSD ",,,"Tačan naziv dezena: ram/uzglavlje štof SORO 97 tamno siva, uzglavlje aplikacija štof VV1 SORO 90 siva. Francuski ležaj - baza DIEGO predstavlja osnovu box spring modela francuskog ležaja, sa velikim stepenom udobnosti kome doprinosi žičano jezgro baze, a na koje se može dodati dušek po izboru kako bi se povećala udobnost i nivo komfora.

Žičano jezgro.

"
,/fileadmin/_processed_/csm_11008706_a3c8d011aa.jpg,"Ormar ASTOR 4K2O"," 46.653,00 RSD ",,,"Ormar ASTOR 4K2O, sa kombinacijom dekora sivog hrasta i frontalnog dela presvučenog belom lak folijom, poseduje praktično organizovani upotrebni prostor sa sistemom polica pozicioniranim na levoj, i deo sa garderobnom šipkom i policom iznad nje na desnoj strani. Dodatni estetski benefit je ogledalo u središnjem delu. Deo je istoimene kolekcije koja svojim estetskim karakteristikama, uz širi profil rama, MDF horizontalne aplikacije na frontovima i mat ručice, zaokružuje čitavu enterijersku celinu kada je u pitanju opremanje spavaće sobe."
,/fileadmin/_processed_/csm_11008677_2307a717da.jpg,"Kuhinja VICTORIA 200 M"," 47.986,00 RSD ",,,"*Napomena: cena je bez sudopere. Dubina gornjeg dela je 30 cm, dubina donjeg dela je 51,5 cm, dubina radne ploče je 60 cm."
,/fileadmin/_processed_/csm_11008278_e1b6faf8f0.jpg,"Garderober NAVARA 215 OG"," 49.320,00 RSD ",,,"Garderober NAVARA 215 OG u dezenu sivog hrasta je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom delu i prostranog segmenta sa garderobnom šipkom u središnjem i desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora, kao i ogledalo na levom kliznom elementu. Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima."
,/fileadmin/_processed_/csm_11008293_5737e076fc.jpg,"Garderober SICILIA 220 OG"," 50.653,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11008331_10b1126b9a.jpg,"Kuhinja ADELA"," 50.653,00 RSD ",,," Preporučujemo  Radna ploča 205 38mm. "
,/fileadmin/_processed_/csm_21014331_74737b1f5f.jpg,"Ležaj TALIJA"," 50.653,00 RSD ",,," Žičano jezgro i sunđer. Jedna kutija za posteljinu. Obaranje naslona. "
,/fileadmin/_processed_/csm_11008320_0b50b601b5.jpg,"Garderober GALICIA 220"," 51.053,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11008289_22686c3d83.jpg,"Garderober SIERRA 240 OG"," 52.653,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11008292_691913b88d.jpg,"Garderober SARDINIA 220 OG"," 53.320,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11008337_57b1df8c0c.jpg,"Kuhinja LIVIA"," 53.320,00 RSD ",,,"*Napomena: cena je bez sudopere i radne ploče. Dubina sa radnom pločom je 60cm.

"
,/fileadmin/_processed_/csm_21029003_0912a818b6.jpg,"Ležaj ALBAK"," 53.320,00 RSD ",,,"Sunđer. Žičano jezgro. Obaranje naslona. Jedna kutija za posteljinu."
,/fileadmin/_processed_/csm_11008681_7b5a9d7296.jpg,"Kuhinja DIANA 200"," 54.653,00 RSD ",,,"*Napomena: Cena je bez sudopere, ugradnih elemenata i radne ploče. Dubina sa radnom pločom je 60cm."
,/fileadmin/_processed_/csm_11008280_ad1d5adab0.jpg,"Garderober NAVARA 245 OG"," 55.320,00 RSD ",,,"Garderober NAVARA 245 OG u dezenu sivog hrasta je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom i desnom delu, kao i segmenta sa garderobnom šipkom u središnjem delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora, kao i ogledala smeštenog na centralnom delu garderobera. Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima."
